ID	Artist	Song	Link
11592	Wu Tang Clan	Cameo Afro	http://rap.genius.com/wu-tang-clan-cameo-afro-lyrics
11593	Wu Tang Clan	Coochie	http://rap.genius.com/wu-tang-clan-coochie-lyrics
11594	Wu Tang Clan	Skrilla	http://rap.genius.com/wu-tang-clan-skrilla-lyrics
11595	Wu Tang Clan	Pass the Bone [Rmx]	http://rap.genius.com/wu-tang-clan-pass-the-bone-[rmx]-lyrics
11596	Wu Tang Clan	Ringin Bells	http://rap.genius.com/wu-tang-clan-ringin-bells-lyrics
11597	Wu Tang Clan	Take Sword Pt. 1	http://rap.genius.com/wu-tang-clan-take-sword-pt-1-lyrics
11598	Wu Tang Clan	King Toast Queen	http://rap.genius.com/wu-tang-clan-king-toast-queen-lyrics
11599	Wu Tang Clan	Darkness (Intro)	http://rap.genius.com/wu-tang-clan-darkness-intro-lyrics
11600	Wu Tang Clan	Killa Bee Swarm	http://rap.genius.com/wu-tang-clan-killa-bee-swarm-lyrics
11601	Wu Tang Clan	Lyrical Swords	http://rap.genius.com/wu-tang-clan-lyrical-swords-lyrics
11602	Wu Tang Clan	More Than Gold	http://rap.genius.com/wu-tang-clan-more-than-gold-lyrics
11603	Wu Tang Clan	On the Eve of War	http://rap.genius.com/wu-tang-clan-on-the-eve-of-war-lyrics
11604	Wu Tang Clan	Iconoclasts	http://rap.genius.com/wu-tang-clan-iconoclasts-lyrics
11605	Wu Tang Clan	My Piano	http://rap.genius.com/wu-tang-clan-my-piano-lyrics
11606	Wu Tang Clan	Biochemical Equation	http://rap.genius.com/wu-tang-clan-biochemical-equation-lyrics
11607	Wu Tang Clan	Pencil	http://rap.genius.com/wu-tang-clan-pencil-lyrics
11608	Wu Tang Clan	Josephine	http://rap.genius.com/wu-tang-clan-josephine-lyrics
11609	Wu Tang Clan	The Obituary (E.B.G.G.)	http://rap.genius.com/wu-tang-clan-the-obituary-ebgg-lyrics
11610	Wu Tang Clan	Chi (Interlude)	http://rap.genius.com/wu-tang-clan-chi-interlude-lyrics
11611	Wu Tang Clan	Deep Space	http://rap.genius.com/wu-tang-clan-deep-space-lyrics
11612	Wu Tang Clan	Alphabets	http://rap.genius.com/wu-tang-clan-alphabets-lyrics
11613	Wu Tang Clan	Original Man	http://rap.genius.com/wu-tang-clan-original-man-lyrics
11614	Wu Tang Clan	The Bronzeman	http://rap.genius.com/wu-tang-clan-the-bronzeman-lyrics
11615	Wu Tang Clan	God's Creatures (Interlude)	http://rap.genius.com/wu-tang-clan-gods-creatures-interlude-lyrics
11616	Wu Tang Clan	Animal	http://rap.genius.com/wu-tang-clan-animal-lyrics
11617	Wu Tang Clan	Still Grimey	http://rap.genius.com/wu-tang-clan-still-grimey-lyrics
11618	Wu Tang Clan	The Ocean	http://rap.genius.com/wu-tang-clan-the-ocean-lyrics
11619	Wu Tang Clan	Street Corners	http://rap.genius.com/wu-tang-clan-street-corners-lyrics
11620	Wu Tang Clan	Redemption	http://rap.genius.com/wu-tang-clan-redemption-lyrics
11621	Wu Tang Clan	Kill Too Hard	http://rap.genius.com/wu-tang-clan-kill-too-hard-lyrics
11622	Wu Tang Clan	The Abbot	http://rap.genius.com/wu-tang-clan-the-abbot-lyrics
11623	Wu Tang Clan	Harbor Masters	http://rap.genius.com/wu-tang-clan-harbor-masters-lyrics
11624	Wu Tang Clan	Sheep State	http://rap.genius.com/wu-tang-clan-sheep-state-lyrics
11625	Wu Tang Clan	Radiant Jewels	http://rap.genius.com/wu-tang-clan-radiant-jewels-lyrics
11626	Wu Tang Clan	Supreme Architecture	http://rap.genius.com/wu-tang-clan-supreme-architecture-lyrics
11627	Wu Tang Clan	Evil Deeds	http://rap.genius.com/wu-tang-clan-evil-deeds-lyrics
11628	Wu Tang Clan	Wise Men	http://rap.genius.com/wu-tang-clan-wise-men-lyrics
11629	Wu Tang Clan	I Wish You Were Here	http://rap.genius.com/wu-tang-clan-i-wish-you-were-here-lyrics
11630	Wu Tang Clan	Fatal Hesitation	http://rap.genius.com/wu-tang-clan-fatal-hesitation-lyrics
11631	Wu Tang Clan	Ill Figures	http://rap.genius.com/wu-tang-clan-ill-figures-lyrics
11632	Wu Tang Clan	Free Like ODB	http://rap.genius.com/wu-tang-clan-free-like-odb-lyrics
11633	Wu Tang Clan	Sound the Horns	http://rap.genius.com/wu-tang-clan-sound-the-horns-lyrics
11634	Wu Tang Clan	Enlightened Statues	http://rap.genius.com/wu-tang-clan-enlightened-statues-lyrics
11635	Wu Tang Clan	NYC Crack	http://rap.genius.com/wu-tang-clan-nyc-crack-lyrics
11636	Wu Tang Clan	One Last Question	http://rap.genius.com/wu-tang-clan-one-last-question-lyrics
11637	Wu Tang Clan	Start the Show	http://rap.genius.com/wu-tang-clan-start-the-show-lyrics
11638	Wu Tang Clan	Laced Chebba	http://rap.genius.com/wu-tang-clan-laced-chebba-lyrics
11639	Wu Tang Clan	Diesel Fluid	http://rap.genius.com/wu-tang-clan-diesel-fluid-lyrics
11640	Wu Tang Clan	The Black Diamonds	http://rap.genius.com/wu-tang-clan-the-black-diamonds-lyrics
11641	Wu Tang Clan	Played by the Game (Interlude)	http://rap.genius.com/wu-tang-clan-played-by-the-game-interlude-lyrics
11642	Wu Tang Clan	Legendary Weapons	http://rap.genius.com/wu-tang-clan-legendary-weapons-lyrics
11643	Wu Tang Clan	Never Feel This Pain	http://rap.genius.com/wu-tang-clan-never-feel-this-pain-lyrics
11644	Wu Tang Clan	Drunk Tongue	http://rap.genius.com/wu-tang-clan-drunk-tongue-lyrics
11645	Wu Tang Clan	The Business (Interlude)	http://rap.genius.com/wu-tang-clan-the-business-interlude-lyrics
11646	Wu Tang Clan	225 Rounds	http://rap.genius.com/wu-tang-clan-225-rounds-lyrics
11647	Wu Tang Clan	Meteor Hammer	http://rap.genius.com/wu-tang-clan-meteor-hammer-lyrics
11648	Wu Tang Clan	Live Through Death (Interlude)	http://rap.genius.com/wu-tang-clan-live-through-death-interlude-lyrics
11649	Wu Tang Clan	Only the Rugged Survive	http://rap.genius.com/wu-tang-clan-only-the-rugged-survive-lyrics
11650	Wu Tang Clan	Outro	not_searchable
11651	Ice Cube	Better off Dead	http://rap.genius.com/Ice-cube-better-off-dead-lyrics
11652	Ice Cube	The Nigga Ya Love to Hate	http://rap.genius.com/Ice-cube-the-nigga-ya-love-to-hate-lyrics
11653	Ice Cube	AmeriKKKa's Most Wanted	http://rap.genius.com/Ice-cube-amerikkkas-most-wanted-lyrics
11654	Ice Cube	What They Hittin' Foe?	http://rap.genius.com/Ice-cube-what-they-hittin-foe-lyrics
11655	Ice Cube	You Can't Fade Me/JD's Gaffilin'	no_search_results
11656	Ice Cube	Once Upon a Time in the Projects	http://rap.genius.com/Ice-cube-once-upon-a-time-in-the-projects-lyrics
11657	Ice Cube	Turn Off the Radio	http://rap.genius.com/Ice-cube-turn-off-the-radio-lyrics
11658	Ice Cube	Endangered Species (Tales From the Darkside)	http://rap.genius.com/Ice-cube-endangered-species-tales-from-the-darkside-lyrics
11659	Ice Cube	A Gangsta's Fairytale	http://rap.genius.com/Ice-cube-a-gangstas-fairytale-lyrics
11660	Ice Cube	I'm Only Out for One Thang	http://rap.genius.com/Ice-cube-im-only-out-for-one-thang-lyrics
11661	Ice Cube	Get off My *** and Tell Yo ***** to Come Here	http://rap.genius.com/ice-cube-get-off-my-ass-and-tell-yo-nigga-to-come-here-lyrics
11662	Ice Cube	The Drive-By	http://rap.genius.com/Ice-cube-the-drive-by-lyrics
11663	Ice Cube	Rollin' Wit the Lench Mob	http://rap.genius.com/Ice-cube-rollin-wit-the-lench-mob-lyrics
11664	Ice Cube	Who's the Mack?	http://rap.genius.com/Ice-cube-whos-the-mack-lyrics
11665	Ice Cube	It's a Man's World	http://rap.genius.com/ice-cube-its-a-mans-world-lyrics
11666	Ice Cube	The Bomb	http://rap.genius.com/ice-cube-the-bomb-lyrics
11667	Ice Cube	Endangered Species (Tales from the Darkside)	http://rap.genius.com/Ice-cube-endangered-species-tales-from-the-darkside-lyrics
11668	Ice Cube	Jackin' for Beats	http://rap.genius.com/Ice-cube-jackin-for-beats-lyrics
11669	Ice Cube	Get off My Dick and Tell Yo Bitch to Come Here	http://rap.genius.com/ice-cube-get-off-my-dick-and-tell-yo-bitch-to-come-here-lyrics
11670	Ice Cube	The Product	http://rap.genius.com/ice-cube-the-product-lyrics
11671	Ice Cube	Dead Homiez	http://rap.genius.com/Ice-cube-dead-homiez-lyrics
11672	Ice Cube	JD's Gaffilin', Pt. 2	no_search_results
11673	Ice Cube	I Gotta Say What Up!!!	http://rap.genius.com/ice-cube-i-gotta-say-what-up!!!-lyrics
11674	Ice Cube	The Funeral	http://rap.genius.com/ice-cube-the-funeral-lyrics
11675	Ice Cube	The Wrong Nigga to Fuck Wit	http://rap.genius.com/ice-cube-the-wrong-nigga-to-fuck-wit-lyrics
11676	Ice Cube	My Summer Vacation	http://rap.genius.com/Ice-cube-my-summer-vacation-lyrics
11677	Ice Cube	Steady Mobbin'	http://rap.genius.com/ice-cube-steady-mobbin-lyrics
11678	Ice Cube	Robin Lench	http://rap.genius.com/Ice-cube-robin-lench-lyrics
11679	Ice Cube	Givin' Up the Nappy Dug Out	http://rap.genius.com/ice-cube-givin-up-the-nappy-dug-out-lyrics
11680	Ice Cube	Look Who's Burnin'	http://rap.genius.com/Ice-cube-look-whos-burnin-lyrics
11681	Ice Cube	A Bird in the Hand	http://rap.genius.com/Ice-cube-a-bird-in-the-hand-lyrics
11682	Ice Cube	Man's Best Friend	http://rap.genius.com/Ice-cube-mans-best-friend-lyrics
11683	Ice Cube	Alive on Arrival	http://rap.genius.com/Ice-cube-alive-on-arrival-lyrics
11684	Ice Cube	Death	http://rap.genius.com/ice-cube-death-lyrics
11685	Ice Cube	The Birth	http://rap.genius.com/ice-cube-the-birth-lyrics
11686	Ice Cube	I Wanna Kill Sam	http://rap.genius.com/Ice-cube-i-wanna-kill-sam-lyrics
11687	Ice Cube	Horny Lil' Devil	http://rap.genius.com/Ice-cube-horny-lil-devil-lyrics
11688	Ice Cube	Black Korea	http://rap.genius.com/Ice-cube-black-korea-lyrics
11689	Ice Cube	True to the Game	http://rap.genius.com/Ice-cube-true-to-the-game-lyrics
11690	Ice Cube	Color Blind	http://rap.genius.com/Ice-cube-color-blind-lyrics
11691	Ice Cube	Doing Dumb Shit	http://rap.genius.com/Ice-cube-doing-dumb-shit-lyrics
11692	Ice Cube	Us	http://rap.genius.com/ice-cube-us-lyrics
11693	Ice Cube	No Vaseline	http://rap.genius.com/Ice-cube-no-vaseline-lyrics
11694	Ice Cube	The First Day of School (Intro)	http://rap.genius.com/ice-cube-the-first-day-of-school-intro-lyrics
11695	Ice Cube	When Will They Shoot?	http://rap.genius.com/Ice-cube-when-will-they-shoot-lyrics
11696	Ice Cube	I'm Scared (Insert)	http://rap.genius.com/Ice-cube-im-scared-insert-lyrics
11697	Ice Cube	Wicked	http://rap.genius.com/ice-cube-wicked-lyrics
11698	Ice Cube	Now I Gotta Wet 'Cha	http://rap.genius.com/ice-cube-now-i-gotta-wet-cha-lyrics
11699	Ice Cube	The Predator	http://rap.genius.com/Ice-cube-the-predator-lyrics
11700	Ice Cube	It Was a Good Day	http://rap.genius.com/Ice-cube-it-was-a-good-day-lyrics
11701	Ice Cube	We Had to Tear This Motha----- Up	http://rap.genius.com/ice-cube-we-had-to-tear-this-motha------up-lyrics
11702	Ice Cube	---- 'Em	http://rap.genius.com/ice-cube------em-lyrics
11703	Ice Cube	Dirty Mack	http://rap.genius.com/Ice-cube-dirty-mack-lyrics
11704	Ice Cube	Don't Trust 'Em	http://rap.genius.com/ice-cube-dont-trust-em-lyrics
11705	Ice Cube	Gangsta's Fairytale, Pt. 2	http://rap.genius.com/ice-cube-gangstas-fairytale-pt-2-lyrics
11706	Ice Cube	Check Yo Self	http://rap.genius.com/Ice-cube-check-yo-self-lyrics
11707	Ice Cube	Who Got the Camera?	http://rap.genius.com/Ice-cube-who-got-the-camera-lyrics
11708	Ice Cube	Integration (Insert)	http://rap.genius.com/ice-cube-integration-insert-lyrics
11709	Ice Cube	Say Hi to the Bad Guy	http://rap.genius.com/Ice-cube-say-hi-to-the-bad-guy-lyrics
11710	Ice Cube	The Shot (Intro)	http://rap.genius.com/ice-cube-the-shot-intro-lyrics
11711	Ice Cube	Really Doe	http://rap.genius.com/Ice-cube-really-doe-lyrics
11712	Ice Cube	Ghetto Bird	http://rap.genius.com/Ice-cube-ghetto-bird-lyrics
11713	Ice Cube	You Know How We Do It	http://rap.genius.com/Ice-cube-you-know-how-we-do-it-lyrics
11714	Ice Cube	Cave Bitch	http://rap.genius.com/Ice-cube-cave-bitch-lyrics
11715	Ice Cube	Bop Gun (One Nation)	http://rap.genius.com/Ice-cube-bop-gun-one-nation-lyrics
11716	Ice Cube	What Can I Do?	http://rap.genius.com/Ice-cube-what-can-i-do-lyrics
11717	Ice Cube	Lil Ass Gee	http://rap.genius.com/ice-cube-lil-ass-gee-lyrics
11718	Ice Cube	Make It Ruff, Make It Smooth	http://rap.genius.com/Ice-cube-make-it-ruff-make-it-smooth-lyrics
11719	Ice Cube	Down for Whatever	http://rap.genius.com/Ice-cube-down-for-whatever-lyrics
11720	Ice Cube	Enemy	http://rap.genius.com/ice-cube-enemy-lyrics
11721	Ice Cube	When I Get to Heaven	http://rap.genius.com/Ice-cube-when-i-get-to-heaven-lyrics
11722	Ice Cube	Ask About Me	http://rap.genius.com/ice-cube-ask-about-me-lyrics
11723	Ice Cube	Pushin' Weight	http://rap.genius.com/Ice-cube-pushin-weight-lyrics
11724	Ice Cube	Dr. Frankenstein	http://rap.genius.com/Ice-cube-dr-frankenstein-lyrics
11725	Ice Cube	Fuck Dying	http://rap.genius.com/Ice-cube-fuck-dying-lyrics
11726	Ice Cube	War & Peace	http://rap.genius.com/ice-cube-war-&-peace-lyrics
11727	Ice Cube	Ghetto Vet	http://rap.genius.com/Ice-cube-ghetto-vet-lyrics
11728	Ice Cube	Greed	http://rap.genius.com/ice-cube-greed-lyrics
11729	Ice Cube	MP	http://rap.genius.com/ice-cube-mp-lyrics
11730	Ice Cube	Cash over Ass	http://rap.genius.com/Ice-cube-cash-over-ass-lyrics
11731	Ice Cube	The Curse of Money	http://rap.genius.com/Ice-cube-the-curse-of-money-lyrics
11732	Ice Cube	The Peckin' Order	http://rap.genius.com/Ice-cube-the-peckin-order-lyrics
11733	Ice Cube	Limos, Demos & Bimbos	http://rap.genius.com/ice-cube-limos-demos-&-bimbos-lyrics
11734	Ice Cube	Once upon a Time in the Projects, Pt. 2	http://rap.genius.com/ice-cube-once-upon-a-time-in-the-projects-pt-2-lyrics
11735	Ice Cube	If I Was Fuckin' You	http://rap.genius.com/ice-cube-if-i-was-fuckin-you-lyrics
11736	Ice Cube	X-Bitches	http://rap.genius.com/Ice-cube-x-bitches-lyrics
11737	Ice Cube	Extradition	http://rap.genius.com/Ice-cube-extradition-lyrics
11738	Ice Cube	3 Strikes You In	http://rap.genius.com/ice-cube-3-strikes-you-in-lyrics
11739	Ice Cube	Penitentiary	http://rap.genius.com/ice-cube-penitentiary-lyrics
11740	Ice Cube	Hello	http://rap.genius.com/ice-cube-hello-lyrics
11741	Ice Cube	Pimp Homeo (Insert)	http://rap.genius.com/ice-cube-pimp-homeo-insert-lyrics
11742	Ice Cube	You Ain't Gotta Lie (Ta Kick It)	http://rap.genius.com/Ice-cube-you-aint-gotta-lie-ta-kick-it-lyrics
11743	Ice Cube	The Gutter Shit	http://rap.genius.com/Ice-cube-the-gutter-shit-lyrics
11744	Ice Cube	Supreme Hustle	http://rap.genius.com/Ice-cube-supreme-hustle-lyrics
11745	Ice Cube	Mental Warfare (Insert)	http://rap.genius.com/ice-cube-mental-warfare-insert-lyrics
11746	Ice Cube	24 Mo' Hours	http://rap.genius.com/Ice-cube-24-mo-hours-lyrics
11747	Ice Cube	Until We Rich	http://rap.genius.com/Ice-cube-until-we-rich-lyrics
11748	Ice Cube	You Can Do It	http://rap.genius.com/ice-cube-you-can-do-it-lyrics
11749	Ice Cube	Mackin' & Driving (Insert)	http://rap.genius.com/ice-cube-mackin-&-driving-insert-lyrics
11750	Ice Cube	Gotta Be Insanity	http://rap.genius.com/Ice-cube-gotta-be-insanity-lyrics
11751	Ice Cube	Roll All Day	http://rap.genius.com/Ice-cube-roll-all-day-lyrics
11752	Ice Cube	Can You Bounce?	http://rap.genius.com/Ice-cube-can-you-bounce-lyrics
11753	Ice Cube	Dinner With the CEO (Insert)	http://rap.genius.com/ice-cube-dinner-with-the-ceo-insert-lyrics
11754	Ice Cube	Record Company Pimpin'	http://rap.genius.com/Ice-cube-record-company-pimpin-lyrics
11755	Ice Cube	Waitin' Ta Hate	http://rap.genius.com/Ice-cube-waitin-ta-hate-lyrics
11756	Ice Cube	Nigga of the Century	http://rap.genius.com/ice-cube-nigga-of-the-century-lyrics
11757	Ice Cube	Definition of a West Coast G' (Intro)	http://rap.genius.com/ice-cube-definition-of-a-west-coast-g-intro-lyrics
11758	Ice Cube	Why We Thugs	http://rap.genius.com/Ice-cube-why-we-thugs-lyrics
11759	Ice Cube	Smoke Some Weed	http://rap.genius.com/Ice-cube-smoke-some-weed-lyrics
11760	Ice Cube	Dimes & Nicks (A Call from Mike Epps)	http://rap.genius.com/ice-cube-dimes-&-nicks-a-call-from-mike-epps-lyrics
11761	Ice Cube	Child Support	http://rap.genius.com/Ice-cube-child-support-lyrics
11762	Ice Cube	2 Decades Ago	http://rap.genius.com/ice-cube-2-decades-ago-lyrics
11763	Ice Cube	Doin' What It 'Pose 2Do	http://rap.genius.com/Ice-cube-doin-what-it-pose-2do-lyrics
11764	Ice Cube	Laugh Now, Cry Later	http://rap.genius.com/Ice-cube-laugh-now-cry-later-lyrics
11765	Ice Cube	Stop Snitchin'	http://rap.genius.com/Ice-cube-stop-snitchin-lyrics
11766	Ice Cube	Go to Church	http://rap.genius.com/Ice-cube-go-to-church-lyrics
11767	Ice Cube	The Nigga Trapp	http://rap.genius.com/Ice-cube-the-nigga-trapp-lyrics
11768	Ice Cube	A History of Violence (Insert)	http://rap.genius.com/ice-cube-a-history-of-violence-insert-lyrics
11769	Ice Cube	Growin' Up	http://rap.genius.com/ice-cube-growin-up-lyrics
11770	Ice Cube	Click, Clack - Get Back!	http://rap.genius.com/ice-cube-click-clack---get-back!-lyrics
11771	Ice Cube	The Game Lord	http://rap.genius.com/Ice-cube-the-game-lord-lyrics
11772	Ice Cube	Chrome & Paint	http://rap.genius.com/ice-cube-chrome-&-paint-lyrics
11773	Ice Cube	Steal the Show	http://rap.genius.com/Ice-cube-steal-the-show-lyrics
11774	Ice Cube	You Gotta Lotta That	http://rap.genius.com/Ice-cube-you-gotta-lotta-that-lyrics
11775	Ice Cube	Spittin' Pollaseeds	http://rap.genius.com/Ice-cube-spittin-pollaseeds-lyrics
11776	Ice Cube	Holla @ Cha' Boy	http://rap.genius.com/ice-cube-holla-@-cha-boy-lyrics
11777	Ice Cube	What Is a Pyroclastic Flow?	http://rap.genius.com/Ice-cube-what-is-a-pyroclastic-flow-lyrics
11778	Ice Cube	I Got My Locs On	http://rap.genius.com/Ice-cube-i-got-my-locs-on-lyrics
11779	Ice Cube	It Takes a Nation	http://rap.genius.com/Ice-cube-it-takes-a-nation-lyrics
11780	Ice Cube	Gangsta Rap Made Me Do It	http://rap.genius.com/Ice-cube-gangsta-rap-made-me-do-it-lyrics
11781	Ice Cube	Hood Mentality	http://rap.genius.com/Ice-cube-hood-mentality-lyrics
11782	Ice Cube	Why Me?	http://rap.genius.com/ice-cube-why-me-lyrics
11783	Ice Cube	Cold Places	http://rap.genius.com/Ice-cube-cold-places-lyrics
11784	Ice Cube	Jack N the Box	http://rap.genius.com/Ice-cube-jack-n-the-box-lyrics
11785	Ice Cube	Do Ya Thang	http://rap.genius.com/ice-cube-do-ya-thang-lyrics
11786	Ice Cube	Thank God	http://rap.genius.com/ice-cube-thank-god-lyrics
11787	Ice Cube	Here He Come	http://rap.genius.com/Ice-cube-here-he-come-lyrics
11788	Ice Cube	Get Money, Spend Money, No Money	http://rap.genius.com/Ice-cube-get-money-spend-money-no-money-lyrics
11789	Ice Cube	Get Use to It	http://rap.genius.com/Ice-cube-get-use-to-it-lyrics
11790	Ice Cube	Tomorrow	http://rap.genius.com/ice-cube-tomorrow-lyrics
11791	Ice Cube	Stand Tall	http://rap.genius.com/Ice-cube-stand-tall-lyrics
11792	Ice Cube	Take Me Away	http://rap.genius.com/ice-cube-take-me-away-lyrics
11793	Ice Cube	A Boy Was Conceived	http://rap.genius.com/ice-cube-a-boy-was-conceived-lyrics
11794	Ice Cube	Soul on Ice	http://rap.genius.com/ice-cube-soul-on-ice-lyrics
11795	Ice Cube	Life in California	http://rap.genius.com/Ice-cube-life-in-california-lyrics
11796	Ice Cube	She Couldn't Make It on Her Own	http://rap.genius.com/Ice-cube-she-couldnt-make-it-on-her-own-lyrics
11797	Ice Cube	Urbanian	http://rap.genius.com/Ice-cube-urbanian-lyrics
11798	Ice Cube	Ya'll Know How I Am	http://rap.genius.com/Ice-cube-yall-know-how-i-am-lyrics
11799	Ice Cube	Too West Coast	http://rap.genius.com/Ice-cube-too-west-coast-lyrics
11800	Ice Cube	I Rep That West	http://rap.genius.com/Ice-cube-i-rep-that-west-lyrics
11801	Ice Cube	Drink the Kool-Aid	http://rap.genius.com/Ice-cube-drink-the-kool-aid-lyrics
11802	Ice Cube	No Country for Young Men	http://rap.genius.com/Ice-cube-no-country-for-young-men-lyrics
11803	Ice Cube	It Is What It Is	http://rap.genius.com/ice-cube-it-is-what-it-is-lyrics
11804	Ice Cube	Hood Robbin'	http://rap.genius.com/Ice-cube-hood-robbin-lyrics
11805	Ice Cube	Your Money or Your Life	http://rap.genius.com/Ice-cube-your-money-or-your-life-lyrics
11806	Ice Cube	Nothing Like L.A.	http://rap.genius.com/Ice-cube-nothing-like-la-lyrics
11807	Ice Cube	All Day, Every Day	http://rap.genius.com/ice-cube-all-day-every-day-lyrics
11808	Ice Cube	Fat Cat	http://rap.genius.com/Ice-cube-fat-cat-lyrics
11809	K-Rino	Fuck Your Ethnicity	http://rap.genius.com/k-rino-fuck-your-ethnicity-lyrics
11810	K-Rino	Hol' Up	http://rap.genius.com/k-rino-hol-up-lyrics
11811	K-Rino	A.D.H.D	http://rap.genius.com/k-rino-adhd-lyrics
11812	K-Rino	No Makeup (Her Vice)	http://rap.genius.com/k-rino-no-makeup-her-vice-lyrics
11813	K-Rino	Tammy's Song (Her Evils)	http://rap.genius.com/k-rino-tammys-song-her-evils-lyrics
11814	K-Rino	Chapter Six	http://rap.genius.com/k-rino-chapter-six-lyrics
11815	K-Rino	Ronald Reagan Era (His Evils)	http://rap.genius.com/k-rino-ronald-reagan-era-his-evils-lyrics
11816	K-Rino	Poe Mans Dream (His Vice)	http://rap.genius.com/k-rino-poe-mans-dream-his-vice-lyrics
11817	K-Rino	The Spiteful Chant	http://rap.genius.com/k-rino-the-spiteful-chant-lyrics
11818	K-Rino	Chapter Ten	http://rap.genius.com/k-rino-chapter-ten-lyrics
11819	K-Rino	Keisha's Song (Her Pain)	http://rap.genius.com/k-rino-keishas-song-her-pain-lyrics
11820	K-Rino	Rigamortis	http://rap.genius.com/k-rino-rigamortis-lyrics
11821	K-Rino	Kush & Corinthians (His Pain)	http://rap.genius.com/k-rino-kush-&-corinthians-his-pain-lyrics
11822	K-Rino	Members Only	http://rap.genius.com/k-rino-members-only-lyrics
11823	K-Rino	Ab-Soul's Outro	http://rap.genius.com/k-rino-ab-souls-outro-lyrics
11824	K-Rino	Hiiipower	http://rap.genius.com/k-rino-hiiipower-lyrics
11825	K-Rino	Sherane aka Master Splinter's Daughter	http://rap.genius.com/k-rino-sherane-aka-master-splinters-daughter-lyrics
11826	K-Rino	Bitch, Don't Kill My Vibe	http://rap.genius.com/k-rino-bitch-dont-kill-my-vibe-lyrics
11827	K-Rino	Backseat Freestyle	http://rap.genius.com/k-rino-backseat-freestyle-lyrics
11828	K-Rino	The Art of Peer Pressure	http://rap.genius.com/k-rino-the-art-of-peer-pressure-lyrics
11829	K-Rino	Money Trees	http://rap.genius.com/k-rino-money-trees-lyrics
11830	K-Rino	Poetic Justice	http://rap.genius.com/k-rino-poetic-justice-lyrics
11831	K-Rino	Good Kid	http://rap.genius.com/k-rino-good-kid-lyrics
11832	K-Rino	m.A.A.d city	http://rap.genius.com/k-rino-maad-city-lyrics
11833	K-Rino	Swimming Pools (Drank) [Extended Version]	http://rap.genius.com/k-rino-swimming-pools-drank-[extended-version]-lyrics
11834	K-Rino	Sing About Me, I'm Dying of Thirst	http://rap.genius.com/k-rino-sing-about-me-im-dying-of-thirst-lyrics
11835	K-Rino	Real	http://rap.genius.com/k-rino-real-lyrics
11836	K-Rino	Compton	http://rap.genius.com/k-rino-compton-lyrics
11837	Tupac	Young Black Male	http://rap.genius.com/2pac-young-black-male-lyrics
11838	Tupac	Trapped	http://rap.genius.com/2pac-trapped-lyrics
11839	Tupac	Soulja's Story	http://rap.genius.com/2pac-souljas-story-lyrics
11840	Tupac	I Don't Give a Fuck	http://rap.genius.com/2pac-i-dont-give-a-fuck-lyrics
11841	Tupac	Violent	http://rap.genius.com/2pac-violent-lyrics
11842	Tupac	Words of Wisdom	http://rap.genius.com/2pac-words-of-wisdom-lyrics
11843	Tupac	Something Wicked	http://rap.genius.com/2pac-something-wicked-lyrics
11844	Tupac	Crooked Ass Nigga	http://rap.genius.com/2pac-crooked-ass-nigga-lyrics
11845	Tupac	If My Homie Calls	http://rap.genius.com/2pac-if-my-homie-calls-lyrics
11846	Tupac	Brenda's Got a Baby	http://rap.genius.com/2pac-brendas-got-a-baby-lyrics
11847	Tupac	Tha' Lunatic	http://rap.genius.com/2pac-tha-lunatic-lyrics
11848	Tupac	Rebel of the Underground	http://rap.genius.com/2pac-rebel-of-the-underground-lyrics
11849	Tupac	Part Time Mutha	http://rap.genius.com/2pac-part-time-mutha-lyrics
11850	Tupac	Holler If You Hear Me	http://rap.genius.com/2pac-holler-if-you-hear-me-lyrics
11851	Tupac	Pac's Theme (Interlude)	http://rap.genius.com/2pac-pacs-theme-interlude-lyrics
11852	Tupac	Point The Finga	http://rap.genius.com/2pac-point-the-finga-lyrics
11853	Tupac	Something 2 Die 4 (Interlude)	http://rap.genius.com/2pac-something-2-die-4-interlude-lyrics
11854	Tupac	Last Wordz	http://rap.genius.com/2pac-last-wordz-lyrics
11855	Tupac	Souljah's Revenge	http://rap.genius.com/2pac-souljahs-revenge-lyrics
11856	Tupac	Peep Game	http://rap.genius.com/2pac-peep-game-lyrics
11857	Tupac	Strugglin'	http://rap.genius.com/2pac-strugglin-lyrics
11858	Tupac	Guess Who's Back	http://rap.genius.com/2pac-guess-whos-back-lyrics
11859	Tupac	Representin' 93	http://rap.genius.com/2pac-representin-93-lyrics
11860	Tupac	Keep Ya Head Up	http://rap.genius.com/2pac-keep-ya-head-up-lyrics
11861	Tupac	Strictly 4 My N.I.G.G.A.Z.	http://rap.genius.com/2pac-strictly-4-my-niggaz-lyrics
11862	Tupac	The Streetz R Deathrow	http://rap.genius.com/2pac-the-streetz-r-deathrow-lyrics
11863	Tupac	I Get Around	http://rap.genius.com/2pac-i-get-around-lyrics
11864	Tupac	Papa'z Song	http://rap.genius.com/2pac-papaz-song-lyrics
11865	Tupac	5 Deadly Venomz	http://rap.genius.com/2pac-5-deadly-venomz-lyrics
11866	Tupac	Intro	not_searchable
11867	Tupac	If I Die 2Nite	http://rap.genius.com/2pac-if-i-die-2nite-lyrics
11868	Tupac	Me Against the World	http://rap.genius.com/2pac-me-against-the-world-lyrics
11869	Tupac	So Many Tears	http://rap.genius.com/2pac-so-many-tears-lyrics
